,LLH,energy_res,ident,ts,conv,phi_astro,gamma,delta_ts
263,local,baseline,IceCube,-307066.9964388764,0.9968612727472915,0.8999999999999999,2.8,6.780914950417355
264,local,baseline,IceCube,-307069.3536571036,0.9987566587788773,0.8999999999999999,2.8499999999999996,4.423696723184548
265,local,baseline,IceCube,-307071.02737088106,1.000470777879611,0.8999999999999999,2.8999999999999995,2.749982945737429
266,local,baseline,IceCube,-307072.17888957437,1.0018075879671096,0.8999999999999999,2.9499999999999993,1.5984642524272203
267,local,baseline,IceCube,-307072.93331475405,1.0029932792442624,0.8999999999999999,2.999999999999999,0.8440390727482736
268,local,baseline,IceCube,-307073.3878651371,1.0039637720165981,0.8999999999999999,3.049999999999999,0.3894886897178367
269,local,baseline,IceCube,-307073.6181142252,1.0047278370193606,0.8999999999999999,3.0999999999999988,0.1592396015767008
270,local,baseline,IceCube,-307073.68277549045,1.0052985507207859,0.8999999999999999,3.1499999999999986,0.09457833634223789
271,local,baseline,IceCube,-307073.6273646721,1.0056781185415518,0.8999999999999999,3.1999999999999984,0.149989154713694
272,local,baseline,IceCube,-307073.4870182604,1.0058759295321746,0.8999999999999999,3.2499999999999982,0.2903355663875118
273,local,baseline,IceCube,-307073.28867039416,1.0058881002728932,0.8999999999999999,3.299999999999998,0.48868343263166025
274,local,baseline,IceCube,-307073.05273879424,1.0057269435541687,0.8999999999999999,3.349999999999998,0.7246150325518101
275,local,baseline,IceCube,-307072.7944327297,1.0053802116023682,0.8999999999999999,3.3999999999999977,0.9829210970783606
276,local,baseline,IceCube,-307072.5247679326,1.0048630717611446,0.8999999999999999,3.4499999999999975,1.252585894195363
277,local,baseline,IceCube,-307072.25135308347,1.0041719833060414,0.8999999999999999,3.4999999999999973,1.5260007433244027
278,local,baseline,IceCube,-307071.9789969126,1.0032962183812266,0.8999999999999999,3.549999999999997,1.7983569141943008
279,local,baseline,IceCube,-307071.7101729711,1.0022374582738607,0.8999999999999999,3.599999999999997,2.067180855665356
280,local,baseline,IceCube,-307071.4453710955,1.0009956619204985,0.8999999999999999,3.649999999999997,2.331982731295284
281,local,baseline,IceCube,-307071.18335621373,0.9995890374653278,0.8999999999999999,3.6999999999999966,2.5939976130612195
282,local,baseline,IceCube,-307070.9213566771,0.9979353319297928,0.8999999999999999,3.7499999999999964,2.8559971497161314
283,local,baseline,IceCube,-307070.65517671616,0.9961098190780234,0.8999999999999999,3.7999999999999963,3.1221771106356755
284,local,baseline,IceCube,-307070.3792703906,0.9940717328679987,0.8999999999999999,3.849999999999996,3.3980834361864254
285,local,baseline,IceCube,-307070.0867530514,0.9918170490556798,0.8999999999999999,3.899999999999996,3.690600775415078
286,local,baseline,IceCube,-307069.76937037334,0.9893368219742618,0.8999999999999999,3.9499999999999957,4.007983453455381
287,local,baseline,IceCube,-307057.3603920235,0.9890902375068974,0.9499999999999998,2.7,16.416961803275626
288,local,baseline,IceCube,-307062.2391736234,0.9916073796809933,0.9499999999999998,2.75,11.538180203409865
289,local,baseline,IceCube,-307065.8636937584,0.9938262672652871,0.9499999999999998,2.8,7.913660068414174
290,local,baseline,IceCube,-307068.52241414005,0.995772081601838,0.9499999999999998,2.8499999999999996,5.254939686739817
291,local,baseline,IceCube,-307070.43814330944,0.9974541027189342,0.9499999999999998,2.8999999999999995,3.339210517355241
292,local,baseline,IceCube,-307071.78355803434,0.9988904494783312,0.9499999999999998,2.9499999999999993,1.993795792455785
293,local,baseline,IceCube,-307072.6928304634,1.0001212425010886,0.9499999999999998,2.999999999999999,1.0845233633881435
294,local,baseline,IceCube,-307073.2703990323,1.0010910854112207,0.9499999999999998,3.049999999999999,0.5069547945167869
295,local,baseline,IceCube,-307073.5976172948,1.0018682045928489,0.9499999999999998,3.0999999999999988,0.17973653197987005
296,local,baseline,IceCube,-307073.7378345168,1.0024415277383818,0.9499999999999998,3.1499999999999986,0.039519309997558594
297,local,baseline,IceCube,-307073.7402855058,1.002822967335373,0.9499999999999998,3.1999999999999984,0.03706832102034241
298,local,baseline,IceCube,-307073.64308828313,1.0030082684228223,0.9499999999999998,3.2499999999999982,0.13426554366014898
299,local,baseline,IceCube,-307073.4755603061,1.0030068753890782,0.9499999999999998,3.299999999999998,0.3017935206880793
300,local,baseline,IceCube,-307073.2600135383,1.0028206712202323,0.9499999999999998,3.349999999999998,0.5173402884975076
301,local,baseline,IceCube,-307073.01314769604,1.0024494144594482,0.9499999999999998,3.3999999999999977,0.7642061307560652
302,local,baseline,IceCube,-307072.74713195546,1.0018978232953084,0.9499999999999998,3.4499999999999975,1.0302218713331968
303,local,baseline,IceCube,-307072.470443478,1.0011579012471954,0.9499999999999998,3.4999999999999973,1.3069103487650864
304,local,baseline,IceCube,-307072.18851221615,1.000276157489026,0.9499999999999998,3.549999999999997,1.588841610646341
305,local,baseline,IceCube,-307071.9042279427,0.999120232293364,0.9499999999999998,3.599999999999997,1.8731258840998635
306,local,baseline,IceCube,-307071.61829155544,0.9978163981961634,0.9499999999999998,3.649999999999997,2.1590622713556513
307,local,baseline,IceCube,-307071.32951387466,0.9963141057445407,0.9499999999999998,3.6999999999999966,2.447839952132199
308,local,baseline,IceCube,-307071.03499933926,0.9946073530658874,0.9499999999999998,3.7499999999999964,2.7423544875346124
309,local,baseline,IceCube,-307070.73027541325,0.9926882722369973,0.9499999999999998,3.7999999999999963,3.047078413539566
310,local,baseline,IceCube,-307070.4093609104,0.9905576198211489,0.9499999999999998,3.849999999999996,3.3679929163772613
311,local,baseline,IceCube,-307070.0647805311,0.9882017655934957,0.9499999999999998,3.899999999999996,3.712573295691982
312,local,baseline,IceCube,-307069.6875294356,0.9856183499231581,0.9499999999999998,3.9499999999999957,4.089824391179718
313,local,baseline,IceCube,-307055.24799115834,0.9860049236987449,0.9999999999999999,2.7,18.529362668457907
314,local,baseline,IceCube,-307060.6040962197,0.9885693915024312,0.9999999999999999,2.75,13.173257607093547
315,local,baseline,IceCube,-307064.61277567415,0.9908435337327249,0.9999999999999999,2.8,9.164578152645845
316,local,baseline,IceCube,-307067.58084021043,0.9928353498503196,0.9999999999999999,2.8499999999999996,6.196513616363518
317,local,baseline,IceCube,-307069.74556373095,0.9945543234544795,0.9999999999999999,2.8999999999999995,4.0317900958471
318,local,baseline,IceCube,-307071.2910830687,0.9960210112276707,0.9999999999999999,2.9499999999999993,2.4862707580905408
319,local,baseline,IceCube,-307072.36068916856,0.9972550855429893,0.9999999999999999,2.999999999999999,1.4166646582307294
320,local,baseline,IceCube,-307073.0661005402,0.9982593636936651,0.9999999999999999,3.049999999999999,0.7112532865721732
321,local,baseline,IceCube,-307073.49450310203,0.9990445245580031,0.9999999999999999,3.0999999999999988,0.2828507247613743
322,local,baseline,IceCube,-307073.7139233135,0.9996474446748816,0.9999999999999999,3.1499999999999986,0.0634305133135058
323,local,baseline,IceCube,-307073.7773538268,1.0,0.9999999999999999,3.1999999999999984,0.0
324,local,baseline,IceCube,-307073.725922371,1.00020966520073,0.9999999999999999,3.2499999999999982,0.05143145576585084
325,local,baseline,IceCube,-307073.59135981754,1.000187639024212,0.9999999999999999,3.299999999999998,0.18599400925450027
326,local,baseline,IceCube,-307073.3978930438,0.9999536822678803,0.9999999999999999,3.349999999999998,0.37946078297682106
327,local,baseline,IceCube,-307073.16372750985,0.9995785296693905,0.9999999999999999,3.3999999999999977,0.6136263169464655
328,local,baseline,IceCube,-307072.902202867,0.9989627804833537,0.9999999999999999,3.4499999999999975,0.8751509598223493
329,local,baseline,IceCube,-307072.62267208996,0.9981837018808346,0.9999999999999999,3.4999999999999973,1.15468173683621
330,local,baseline,IceCube,-307072.3311981735,0.9972105304677155,0.9999999999999999,3.549999999999997,1.4461556532769464
331,local,baseline,IceCube,-307072.03107629437,0.9960418305743253,0.9999999999999999,3.599999999999997,1.7462775324238464
332,local,baseline,IceCube,-307071.72323169897,0.9946742431200059,0.9999999999999999,3.649999999999997,2.0541221278253943
333,local,baseline,IceCube,-307071.4065119762,0.9930979438053403,0.9999999999999999,3.6999999999999966,2.3708418505848385
334,local,baseline,IceCube,-307071.07789316645,0.9913145813341612,0.9999999999999999,3.7499999999999964,2.6994606603402644
335,local,baseline,IceCube,-307070.73261305585,0.9893121758168465,0.9999999999999999,3.7999999999999963,3.044740770943463
336,local,baseline,IceCube,-307070.36424196954,0.9870946804439406,0.9999999999999999,3.849999999999996,3.4131118572549894
337,local,baseline,IceCube,-307069.96469594643,0.9846383576388014,0.9999999999999999,3.899999999999996,3.812657880363986
338,local,baseline,IceCube,-307069.52419756213,0.9819381455296785,0.9999999999999999,3.9499999999999957,4.253156264661811
339,local,baseline,IceCube,-307053.0053122399,0.9829595787294665,1.0499999999999998,2.7,20.772041586868
340,local,baseline,IceCube,-307058.84791399835,0.9855956493744343,1.0499999999999998,2.75,14.929439828440081
341,local,baseline,IceCube,-307063.2489597176,0.9879136482788221,1.0499999999999998,2.8,10.528394109220244
342,local,baseline,IceCube,-307066.53369860875,0.9899368603433628,1.0499999999999998,2.8499999999999996,7.243655218044296
343,local,baseline,IceCube,-307068.9539483699,0.9916944639412538,1.0499999999999998,2.8999999999999995,4.823405456903856
344,local,baseline,IceCube,-307070.7053744008,0.9931941985379721,1.0499999999999998,2.9499999999999993,3.0719794260221533
345,local,baseline,IceCube,-307071.94044604,0.9944476957543593,1.0499999999999998,2.999999999999999,1.836907786782831
346,local,baseline,IceCube,-307072.77821573097,0.9954704105416974,1.0499999999999998,3.049999999999999,0.9991380958235823
347,local,baseline,IceCube,-307073.3117459719,0.9962661445649663,1.0499999999999998,3.0999999999999988,0.4656078548869118
348,local,baseline,IceCube,-307073.6137814942,0.9968439156609701,1.0499999999999998,3.1499999999999986,0.16357233258895576
349,local,baseline,IceCube,-307073.7411028979,0.997217600030039,1.0499999999999998,3.1999999999999984,0.03625092888250947
350,local,baseline,IceCube,-307073.73788276024,0.9973830891109721,1.0499999999999998,3.2499999999999982,0.03947106655687094
351,local,baseline,IceCube,-307073.638282212,0.9973511037964243,1.0499999999999998,3.299999999999998,0.13907161477254704
352,local,baseline,IceCube,-307073.46846513945,0.9971223064562967,1.0499999999999998,3.349999999999998,0.3088886873447336
353,local,baseline,IceCube,-307073.2481632232,0.9966898570888572,1.0499999999999998,3.3999999999999977,0.5291906035854481
354,local,baseline,IceCube,-307072.99189192755,0.9960661871410142,1.0499999999999998,3.4499999999999975,0.7854618992423639
355,local,baseline,IceCube,-307072.70989362703,0.9952411338547077,1.0499999999999998,3.4999999999999973,1.0674601997598074
356,local,baseline,IceCube,-307072.4088657822,0.9942206616699324,1.0499999999999998,3.549999999999997,1.3684880445944145
357,local,baseline,IceCube,-307072.0925179128,0.9930007361703306,1.0499999999999998,3.599999999999997,1.6848359139985405
358,local,baseline,IceCube,-307071.7619916729,0.9915667908663277,1.0499999999999998,3.649999999999997,2.015362153877504
359,local,baseline,IceCube,-307071.4161696646,0.9899225617375654,1.0499999999999998,3.6999999999999966,2.361184162204154
360,local,baseline,IceCube,-307071.05189225194,0.9880626523945648,1.0499999999999998,3.7499999999999964,2.725461574853398
361,local,baseline,IceCube,-307070.6640972057,0.985986073255277,1.0499999999999998,3.7999999999999963,3.1132566211163066
362,local,baseline,IceCube,-307070.2458922103,0.9836684228600068,1.0499999999999998,3.849999999999996,3.531461616512388
363,local,baseline,IceCube,-307069.78856768605,0.9811108722026882,1.0499999999999998,3.899999999999996,3.988786140747834
364,local,baseline,IceCube,-307069.2815523396,0.9782999995883731,1.0499999999999998,3.9499999999999957,4.49580148718087
365,local,baseline,IceCube,-307050.63830571825,0.9799697859767393,1.0999999999999999,2.7,23.13904810854001
366,local,baseline,IceCube,-307056.9759937017,0.982660813100744,1.0999999999999999,2.75,16.80136012507137
367,local,baseline,IceCube,-307061.77709464415,0.9850243516606187,1.0999999999999999,2.8,12.000259182648733
368,local,baseline,IceCube,-307065.38537844096,0.9870984855568898,1.0999999999999999,2.8499999999999996,8.391975385835394
369,local,baseline,IceCube,-307068.06727843045,0.9888776037634034,1.0999999999999999,2.8999999999999995,5.710075396345928
370,local,baseline,IceCube,-307070.030052381,0.9904036926090517,1.0999999999999999,2.9499999999999993,3.7473014458082616
371,local,baseline,IceCube,-307071.4354034455,0.9916806161759626,1.0999999999999999,2.999999999999999,2.341950381291099
372,local,baseline,IceCube,-307072.4097662521,0.9927140453407591,1.0999999999999999,3.049999999999999,1.367587574699428
373,local,baseline,IceCube,-307073.052121992,0.9935198282293916,1.0999999999999999,3.0999999999999988,0.7252318348037079
374,local,baseline,IceCube,-307073.4399693548,0.994101446440266,1.0999999999999999,3.1499999999999986,0.3373844720190391
375,local,baseline,IceCube,-307073.6339098731,0.9944687055149171,1.0999999999999999,3.1999999999999984,0.1434439537115395
376,local,baseline,IceCube,-307073.6811842137,0.9946249075900977,1.0999999999999999,3.2499999999999982,0.09616961306892335
377,local,baseline,IceCube,-307073.6184094489,0.9945744044367468,1.0999999999999999,3.299999999999998,0.15894437790848315
378,local,baseline,IceCube,-307073.4737034483,0.994322836593549,1.0999999999999999,3.349999999999998,0.30365037848241627
379,local,baseline,IceCube,-307073.2683361232,0.9938641336225456,1.0999999999999999,3.3999999999999977,0.509017703589052
380,local,baseline,IceCube,-307073.01801304746,0.9932041299542135,1.0999999999999999,3.4499999999999975,0.7593407793319784
381,local,baseline,IceCube,-307072.73387116846,0.9923404315410114,1.0999999999999999,3.4999999999999973,1.0434826583368704
382,local,baseline,IceCube,-307072.42324751,0.9912671917449684,1.0999999999999999,3.549999999999997,1.3541063168086112
383,local,baseline,IceCube,-307072.09026744956,0.9899872116595273,1.0999999999999999,3.599999999999997,1.6870863772346638
384,local,baseline,IceCube,-307071.7362876433,0.9884956419970764,1.0999999999999999,3.649999999999997,2.0410661834757775
385,local,baseline,IceCube,-307071.3602211977,0.986792662314632,1.0999999999999999,3.6999999999999966,2.417132629081607
386,local,baseline,IceCube,-307070.95876524434,0.9848577691736876,1.0999999999999999,3.7499999999999964,2.8185885824495926
387,local,baseline,IceCube,-307070.5265470804,0.9826892751883998,1.0999999999999999,3.7999999999999963,3.250806746422313
388,local,baseline,IceCube,-307070.0561986502,0.9802833254515968,1.0999999999999999,3.849999999999996,3.7211551765794866
389,local,baseline,IceCube,-307069.5383675966,0.9776258896216046,1.0999999999999999,3.899999999999996,4.238986230222508
390,local,baseline,IceCube,-307068.9616684036,0.9747095427555285,1.0999999999999999,3.9499999999999957,4.815685423207469
391,local,baseline,IceCube,-307048.1524372398,0.9770243292974559,1.15,2.7,25.62491658696672
392,local,baseline,IceCube,-307054.9932755667,0.979766412276899,1.15,2.75,18.78407826006878
393,local,baseline,IceCube,-307060.201653259,0.9821804348859928,1.15,2.8,13.575700567802414
394,local,baseline,IceCube,-307064.1399370372,0.9842886233430037,1.15,2.8499999999999996,9.637416789599229
395,local,baseline,IceCube,-307067.08924311714,0.9861121959011723,1.15,2.8999999999999995,6.68811070965603
396,local,baseline,IceCube,-307069.2684798422,0.9876617187472755,1.15,2.9499999999999993,4.50887398456689
397,local,baseline,IceCube,-307070.8486356633,0.9889481132152,1.15,2.999999999999999,2.928718163515441
398,local,baseline,IceCube,-307071.96357242495,0.9899947584968869,1.15,3.049999999999999,1.81378140184097
399,local,baseline,IceCube,-307072.7182287749,0.9908075491396509,1.15,3.0999999999999988,1.0591250518918969
400,local,baseline,IceCube,-307073.1948909389,0.9913915349833791,1.15,3.1499999999999986,0.5824628879199736
401,local,baseline,IceCube,-307073.4580101115,0.9917528760504004,1.15,3.1999999999999984,0.3193437152658589
