,Year,dec,dec_label,era,dp_flux,sigma,scaled_flux
345,2041,30,30°,IceCube,5.411246235030296e-20,5,5.411246235030296
346,2041,30,30°,Plenum-1,3.5714080437537685e-20,5,3.5714080437537685
347,2041,30,30°,Plenum-2,2.4572603270478225e-20,5,2.4572603270478224
348,2041,30,30°,Plenum-3,2.0136996866517467e-20,5,2.013699686651747
349,2042,-30,-30°,Plenum-1,5.226093026394413e-20,5,5.226093026394413
350,2042,-30,-30°,Plenum-2,5.226093026394413e-20,5,5.226093026394413
351,2042,-30,-30°,Plenum-3,2.1912217108868356e-20,5,2.1912217108868357
352,2042,0,0°,IceCube,3.042250094408359e-20,5,3.042250094408359
353,2042,0,0°,Plenum-1,2.3784835642661598e-20,5,2.3784835642661597
354,2042,0,0°,Plenum-2,1.39707210361378e-20,5,1.39707210361378
355,2042,0,0°,Plenum-3,1.1561730589386363e-20,5,1.1561730589386363
