event_id,resolution_linefit,resolution_linefitNew,zenith_angle,zenith_linefit,muon_energy,aeffs
435,1.2763730784863505,0.016912733313193148,66.14707277351145,66.76018986850218,251750.5623858086,8821123313.82726
436,47.70949276910612,0.14841596628888068,92.06167332292229,54.98669846173238,57794.713949111625,2051965451.8301225
437,20.229268237027092,0.043889721369654605,72.23806843221818,72.14058766337041,298312.6904122921,10446165288.803633
438,7.564066394198287,0.03589322507018834,136.4815468750154,140.09866677176936,220098.9577347664,7716466196.264984
439,10.712025221591217,0.0400536305425519,46.68325019212211,35.97328832294523,236789.70744907064,8298981859.297873
440,2.2475024514585242,0.009923665880037808,127.64674148769191,125.53075727020612,103023.17595978673,3630461803.826046
441,2.278848949601428,0.016792143828841227,49.77001548605212,48.948605031510866,356068.10711872455,12461858737.711782
444,0.8892229532547538,0.019609339140413202,86.8387162306888,87.55835491354726,21703.071086730713,792348740.0710227
445,1.5270077087089329,0.04098209363867228,112.79561924999749,111.79259140733218,7444.182663749034,294706274.27413
446,0.25174682676877047,0.009079268015619528,69.5514213544323,69.38090365131804,254520.13327381466,8917782747.930513
447,2.080802704879046,0.033156170525015884,78.73180007942898,78.91878109856208,148521.8563145505,5218388913.61085
448,1.0144809954037644,0.026195074523135,28.926681911687172,28.23656153951949,13112.384265939025,492529396.12431663
449,0.4013317524221889,0.024105366472310562,102.45646086454512,102.24729289721773,40615.163053808166,1452390378.709921
450,7.713166745487951,0.061426574788225045,28.005220157002068,24.44840764280083,38405.1591877533,1375260118.573259
451,5.698811874177446,0.023741790901390218,41.40010171489165,37.039480482946104,59093.44560829185,2097291847.9776137
452,1.5625510517270556,0.09972376527506109,93.91006322254366,94.24404570158761,4996.153081261424,209268795.44447738
453,3.750023146605668,0.020180121592578062,113.21675760684809,115.9935011946538,50978.54688886693,1814077751.0135098
454,13.156895200081223,0.01988007750646131,93.58174827368548,105.40634212833241,5728.078278229577,234813357.47436514
455,21.343114725920405,0.06075133977085935,67.55499012261971,87.65953866161567,5627.8113514081515,231313990.67794153
456,2.47941472799413,0.02805353073207005,77.91150812566768,80.38046673520968,716216.9071930182,25031235228.09085
457,3.997952272609234,4.555909135079254,10.256499708883506,6.25918524213367,40687.79698947655,1454925340.0459175
458,5.316584991366456,0.042779320385587086,79.72370262381638,74.5041414720679,48766.40658903223,1736872928.2501786
459,0.5239536394082559,0.01069426210551198,105.0491498117186,105.57120724608659,4292.175430282549,184699616.99895453
460,7.095553725940553,0.021892974174255227,42.775278212956074,40.45908282970747,475389.08307901846,16626221550.346468
461,22.855481572395796,0.0781745653187112,26.30995480217233,14.465312944978395,145970.89792818553,5129359167.120251
462,2.875064416025761,0.014656879112095067,95.2204485868181,94.09942741549013,111015.85494388794,3909410369.799844
463,33.32289356581424,0.10830410938195166,154.36006946638494,172.3167802334277,41422.60700274473,1480570583.6334648
464,1.7162931158244974,0.019675325344598402,45.30397858605688,44.46477632957247,72107.8358919583,2551500695.083003
465,9.461973930226128,0.03237792509835612,66.06382989929268,62.5365933572661,134368.5487336925,4724431272.95998
466,1.1298421461559705,0.004641087234808561,122.65131035244639,123.58064357903913,615051.1739543555,21500499630.083317
